,Name,Category,Category_1,Location,Location_1,Label,Rating,Review,avg_lunch,avg_dinner,min_lunch,max_lunch,min_dinner,max_dinner,Location_2
2253,플랫나인,양식,양식,강남,강남구,예약,4.9,2858,영업안함,55000.0,,,10000.0,100000.0,강남
2254,js가든 역삼센터필드점,중식,중식,역삼,강남구,예약,4.3,113,55000.0,55000.0,10000.0,100000.0,10000.0,100000.0,역삼
2255,와일드플라워,퓨전음식,퓨전,방배,서초구,예약,4.7,188,55000.0,55000.0,10000.0,100000.0,10000.0,100000.0,방배
2256,레아,파스타,양식,도곡,강남구,예약,4.7,283,55000.0,55000.0,10000.0,100000.0,10000.0,100000.0,도곡
2257,푸에르코 역삼점,"육류,고기요리",한식,역삼,강남구,예약,4.3,81,55000.0,55000.0,10000.0,100000.0,10000.0,100000.0,역삼
2258,푸에르코 강남 WEST점,"육류,고기요리",한식,강남,강남구,예약,4.1,159,55000.0,55000.0,10000.0,100000.0,10000.0,100000.0,강남
2259,도산회관,소고기구이,한식,도산공원,강남구,예약,4.8,299,영업안함,55000.0,,,10000.0,100000.0,도산공원
2260,언더바 키,아시아음식,아시아음식,약수,중구,예약,4.8,396,25000.0,55000.0,10000.0,40000.0,10000.0,100000.0,약수
2261,도곡옥,와인,주류,양재,서초구,예약,4.9,8,영업안함,55000.0,,,10000.0,100000.0,양재
2262,죽마고돈,돼지고기구이,한식,종각,종로구,예약,4.6,24,35000.0,35000.0,20000.0,50000.0,20000.0,50000.0,종각
2263,아오키,일식,일식,회현,중구,예약,4.6,177,25000.0,70000.0,20000.0,30000.0,20000.0,120000.0,회현
2264,데판야끼 다케시,일식,일식,마곡,강서구,예약,4.9,36,30000.0,55000.0,10000.0,50000.0,10000.0,100000.0,마곡
2265,신류 용산점,중식,중식,신용산,용산구,예약,4.8,728,55000.0,55000.0,10000.0,100000.0,10000.0,100000.0,신용산/이촌
2266,이노시시 연남본점,이자카야,일식,연남,마포구,예약,4.8,169,영업안함,55000.0,,,10000.0,100000.0,연남
2267,고든앤맥페일 바&플래그쉽 스토어,"칵테일,위스키",주류,압구정,강남구,예약,5.0,9,영업안함,55000.0,,,10000.0,100000.0,압구정
2268,광화문169,한식,한식,광화문,종로구,예약,5.0,9,100000.0,100000.0,100000.0,100000.0,100000.0,100000.0,광화문
2269,신안촌 본점,한정식,한식,광화문,종로구,예약,5.0,1,55000.0,55000.0,10000.0,100000.0,10000.0,100000.0,광화문
2270,색동저고리 마포,한정식,한식,마포,마포구,예약,4.7,1,55000.0,55000.0,10000.0,100000.0,10000.0,100000.0,마포
2271,더담,한정식,한식,홍대,마포구,예약,5.0,1,55000.0,55000.0,10000.0,100000.0,10000.0,100000.0,홍대
2272,스시다마,"스시,초밥",일식,목동,양천구,예약,4.2,1,55000.0,55000.0,10000.0,100000.0,10000.0,100000.0,목동
2273,우랑 청담점,이자카야,일식,청담,강남구,예약,4.2,82,80000.0,80000.0,10000.0,150000.0,10000.0,150000.0,청담
2274,일식비 여의도점,일식,일식,여의도,영등포구,예약,4.5,24,65000.0,65000.0,10000.0,120000.0,10000.0,120000.0,여의도
2275,몽중헌 페럼타워점,중식,중식,을지로,중구,예약,4.5,626,55000.0,80000.0,10000.0,100000.0,10000.0,150000.0,을지로
2276,오레노유메 강남점,이자카야,일식,강남,강남구,예약,4.8,17,영업안함,80000.0,,,10000.0,150000.0,강남
2277,레스토랑 덱스터,프랑스음식,양식,청담,강남구,예약,4.7,814,80000.0,80000.0,10000.0,150000.0,10000.0,150000.0,청담
2278,신안촌 경희궁점,한식,한식,광화문,종로구,예약,4.3,125,80000.0,80000.0,10000.0,150000.0,10000.0,150000.0,광화문
2279,모던눌랑 센트럴시티점,중식,중식,반포,서초구,예약,4.5,433,65000.0,65000.0,10000.0,120000.0,10000.0,120000.0,반포
2280,Chai797 BLACK,중식,중식,방배,서초구,예약,4.3,465,65000.0,65000.0,10000.0,120000.0,10000.0,120000.0,방배
2281,모던눌랑 여의도점,중식,중식,여의도,영등포구,예약,4.4,216,80000.0,80000.0,10000.0,150000.0,10000.0,150000.0,여의도
2282,갓포준 X 에스테반,일식,일식,압구정,강남구,예약,4.5,488,영업안함,80000.0,,,10000.0,150000.0,압구정
2283,그루바 (Groova),이탈리아음식,양식,천호,강동구,예약,5.0,4,영업안함,70000.0,,,10000.0,130000.0,천호
2284,살롱드상상,프랑스음식,양식,마포,마포구,예약,5.0,2,65000.0,65000.0,10000.0,120000.0,10000.0,120000.0,마포
2285,청담무신,일식,일식,청담,강남구,예약,4.8,16,80000.0,80000.0,10000.0,150000.0,10000.0,150000.0,청담
2286,규방도감집,한정식,한식,안국,종로구,예약,5.0,7,90000.0,90000.0,60000.0,120000.0,60000.0,120000.0,안국
2287,난로은회 을지로,"육류,고기요리",한식,을지로,중구,예약,4.8,14,20000.0,65000.0,10000.0,30000.0,10000.0,120000.0,을지로
2288,오그니서울,와인,주류,논현,강남구,예약,5.0,1,영업안함,80000.0,,,10000.0,150000.0,논현
2289,더일 THE EEL 장어,일식,일식,압구정,강남구,예약,4.6,326,130000.0,130000.0,10000.0,250000.0,10000.0,250000.0,압구정
2290,두가헌 레스토랑,코스요리,퓨전,북촌,종로구,예약,4.6,100,73000.0,150000.0,73000.0,73000.0,150000.0,150000.0,북촌
2291,싱카이 여의도점,중식,중식,여의도,영등포구,예약,4.5,22,130000.0,130000.0,10000.0,250000.0,10000.0,250000.0,여의도
2292,쥬에,중식,중식,한남,용산구,예약,4.7,1484,155000.0,155000.0,10000.0,300000.0,10000.0,300000.0,한남
2293,떼레노 Terreno 서울,스페인음식,양식,잠실,송파구,예약,4.3,152,135000.0,135000.0,10000.0,260000.0,10000.0,260000.0,잠실
2294,임피리얼 팰리스 중식당 천산,중식,중식,논현,강남구,예약,5.0,2,105000.0,205000.0,10000.0,200000.0,10000.0,400000.0,논현
2295,스시온정,스시오마카세,일식,여의도,영등포구,예약,4.9,256,100000.0,200000.0,100000.0,100000.0,200000.0,200000.0,여의도
2296,이에고 yiego,코스요리,퓨전,도곡,강남구,예약,4.9,167,84000.0,84000.0,8000.0,160000.0,8000.0,160000.0,도곡
2297,겟 올라잇,양식,양식,청담,강남구,예약,4.5,283,영업안함,25000.0,,,20000.0,30000.0,청담
2298,에그앤플라워,파스타,양식,해방촌,용산구,예약,4.4,1409,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,해방촌
2299,몽상가,"육류,고기요리",한식,용산,용산구,예약,4.4,228,영업안함,25000.0,,,20000.0,30000.0,용산
2300,목동양대창,"곱창,막창",한식,목동,양천구,예약,4.8,85,영업안함,25000.0,,,20000.0,30000.0,목동
2301,팩피 (FAGP),파스타,양식,성수,성동구,예약,4.7,1295,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,성수
2302,비샵레스토랑,이탈리아음식,양식,올림픽공원,송파구,예약,4.3,116,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,방이
2303,파사주 Passage,프랑스음식,양식,마포,마포구,예약,4.4,553,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,마포
2304,유희,이자카야,일식,가로수길,강남구,예약,4.7,544,영업안함,25000.0,,,20000.0,30000.0,가로수길
2305,스미비클럽,야키토리,일식,합정,마포구,예약,4.7,236,영업안함,25000.0,,,25000.0,25000.0,합정
2306,청기와타운 잠실점,"육류,고기요리",한식,방이,송파구,예약,4.4,157,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,방이
2307,청기와타운 남영점,"육류,고기요리",한식,용산,용산구,예약,4.4,88,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,용산
2308,청기와타운 을지로점,"육류,고기요리",한식,명동,중구,예약,4.7,299,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,명동
2309,마나,한식,한식,마곡,강서구,예약,4.9,81,영업안함,25000.0,,,20000.0,30000.0,마곡
2310,청기와타운 서울대점,"육류,고기요리",한식,샤로수길,관악구,예약,4.3,62,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,샤로수길
2311,연주방어페어(Yeonjuvin' affair),브런치,양식,연남,마포구,예약,4.9,323,15000.0,25000.0,10000.0,20000.0,20000.0,30000.0,연남
2312,램반장,양고기,육류,답십리,동대문구,예약,4.8,324,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,답십리
2313,청기와타운 마곡점,"육류,고기요리",한식,마곡,강서구,예약,3.9,65,20000.0,25000.0,10000.0,30000.0,20000.0,30000.0,마곡
2314,청기와타운 가락점,"육류,고기요리",한식,가락,송파구,예약,4.5,109,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,가락
2315,루나소사이어티,한식,한식,안국,종로구,예약,4.8,177,영업안함,25000.0,,,20000.0,30000.0,안국
2316,플랫오,브런치,양식,양재,서초구,예약,4.8,98,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,양재
2317,누에파스타하우스,이탈리아음식,양식,을지로,중구,예약,4.7,222,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,을지로
2318,청기와타운 홍대점,"육류,고기요리",한식,홍대,마포구,예약,4.5,89,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,홍대
2319,서울 잠실 재즈바 바티칸,"칵테일,위스키",주류,방이,송파구,예약,4.6,75,영업안함,25000.0,,,20000.0,30000.0,방이
2320,청기와타운 목동점,"육류,고기요리",한식,목동,양천구,예약,4.7,49,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,목동
2321,설램이길,양고기,육류,상수,마포구,예약,4.8,52,영업안함,25000.0,,,20000.0,30000.0,상수
2322,청기와타운 신사역점,"육류,고기요리",한식,신사,강남구,예약,4.7,284,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,신사
2323,야키토리 우마이,야키토리,일식,마곡,강서구,예약,4.7,40,영업안함,25000.0,,,20000.0,30000.0,마곡
2324,서울리즘,양식,양식,송리단길,송파구,예약,4.2,13,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,석촌
2325,이피플라츠,와인,주류,연신내,은평구,예약,4.9,60,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,연신내
2326,오스테리아 오라,이탈리아음식,양식,망원,마포구,예약,4.7,208,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,망원
2327,신도세기 여의도역점,돼지고기구이,한식,여의도,영등포구,예약,4.1,207,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,여의도
2328,벨라스가든 석촌호수점,이탈리아음식,양식,잠실,송파구,예약,4.5,135,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,잠실
2329,구스아일랜드 브루하우스,"맥주,호프",주류,강남,강남구,예약,4.2,39,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,강남
2330,내외바,"칵테일,위스키",주류,압구정로데오,강남구,예약,4.6,22,영업안함,25000.0,,,20000.0,30000.0,압구정로데오
2331,한술상,이자카야,일식,구의,광진구,예약,4.3,52,영업안함,25000.0,,,20000.0,30000.0,구의
2332,여의도물방울,와인,주류,여의도,영등포구,예약,4.8,15,영업안함,25000.0,,,20000.0,30000.0,여의도
2333,광화문양가,한식,한식,광화문,종로구,예약,4.5,49,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,광화문
2334,온슬,"회,사시미",일식,성수,성동구,예약,4.3,71,영업안함,25000.0,,,20000.0,30000.0,성수
2335,창화돈,돼지고기구이,한식,삼각지,용산구,예약,4.6,186,영업안함,25000.0,,,20000.0,30000.0,삼각지
2336,봉우이층집,돼지고기구이,한식,강남,강남구,예약,4.3,50,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,강남
2337,청기와타운 종로점,"육류,고기요리",한식,종각,종로구,예약,4.7,147,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,종각
2338,도우 소사이어티,피자,양식,성수,성동구,예약,4.6,190,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,성수
2339,온천집 익선,샤브샤브,한식,익선,종로구,예약,4.3,1795,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,익선
2340,주문,전통주,주류,합정,마포구,예약,5.0,195,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,합정
2341,찰나,소고기구이,한식,공덕,마포구,예약,4.5,40,영업안함,25000.0,,,20000.0,30000.0,공덕
2342,모르므로,양식,양식,성수,성동구,예약,4.8,87,영업안함,25000.0,,,20000.0,30000.0,성수
2343,망원양화,퓨전음식,퓨전,망원,마포구,예약,4.9,21,영업안함,25000.0,,,20000.0,30000.0,망원
2344,화심,이자카야,일식,잠실새내,송파구,예약,4.4,12,영업안함,25000.0,,,20000.0,30000.0,잠실새내
2345,기와탭룸,"맥주,호프",주류,삼청,종로구,예약,4.4,24,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,삼청
2346,고료리토키,이자카야,일식,방배,서초구,예약,4.7,8,영업안함,25000.0,,,20000.0,30000.0,방배
2347,잔상,와인,주류,연남,마포구,예약,4.9,151,영업안함,25000.0,,,20000.0,30000.0,연남
2348,열정도고깃집,돼지고기구이,한식,남영,용산구,예약,4.7,123,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,남영
2349,오마카세 오사이초밥 삼성점,스시오마카세,일식,삼성,강남구,예약,4.4,76,19000.0,29000.0,19000.0,19000.0,29000.0,29000.0,삼성
2350,오마카세 오사이초밥 잠실점,스시오마카세,일식,잠실,송파구,예약,4.6,187,19000.0,29000.0,19000.0,19000.0,29000.0,29000.0,잠실
2351,움 성수 WOOM,양식,양식,성수,성동구,예약,4.7,37,영업안함,25000.0,,,20000.0,30000.0,성수
2352,오셀리에,양식,양식,가로수길,강남구,예약,5.0,31,영업안함,25000.0,,,20000.0,30000.0,가로수길
2353,퍼윅 perweek,와인,주류,성수,성동구,예약,4.9,15,영업안함,25000.0,,,20000.0,30000.0,성수
2354,기분,요리주점,주류,잠실새내,송파구,예약,4.7,51,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,잠실새내
2355,오마카세 오사이초밥 고려대역점,스시오마카세,일식,고려대,성북구,예약,4.5,93,19000.0,29000.0,19000.0,19000.0,29000.0,29000.0,고려대
2356,Rustico(루스티코),파스타,양식,영등포,영등포구,예약,4.8,69,영업안함,25000.0,,,20000.0,30000.0,영등포
2357,오마카세 오사이초밥 서울대점,스시오마카세,일식,샤로수길,관악구,예약,4.6,42,19000.0,29000.0,19000.0,19000.0,29000.0,29000.0,샤로수길
2358,디퍼댄와인,와인,주류,사당,동작구,예약,4.7,104,영업안함,25000.0,,,20000.0,30000.0,사당
2359,오마카세 오사이초밥 광화문점,스시오마카세,일식,광화문,종로구,예약,4.7,103,19000.0,29000.0,19000.0,19000.0,29000.0,29000.0,광화문
2360,저스트 다이브 JUSTDIVE,요리주점,주류,잠실,송파구,예약,5.0,16,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,잠실
2361,시오램,양고기,육류,신촌,서대문구,예약,5.0,120,영업안함,25000.0,,,20000.0,30000.0,신촌
2362,온량 송리단길,유러피안음식,양식,송파,송파구,예약,4.5,12,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,송파
2363,FRAMER,양식,양식,해방촌,용산구,예약,4.8,119,가격변동,25000.0,,,20000.0,30000.0,해방촌
2364,라우라(LAURA),이탈리아음식,양식,마곡,강서구,예약,4.8,41,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,마곡
2365,모티,양식,양식,연희,마포구,예약,4.9,25,영업안함,25000.0,,,20000.0,30000.0,연희
2366,즈믄,요리주점,주류,천호,강동구,예약,5.0,14,영업안함,25000.0,,,20000.0,30000.0,천호
2367,누앙스 와인바,와인,주류,청담,강남구,예약,4.8,4,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,청담
2368,한술,요리주점,주류,마장,성동구,예약,5.0,13,영업안함,25000.0,,,20000.0,30000.0,마장
2369,공감,이탈리아음식,양식,삼성,강남구,예약,4.7,47,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,삼성
2370,수인 인사동 닭한마리,"닭,오리요리",한식,인사동,종로구,예약,4.5,77,영업안함,25000.0,,,20000.0,30000.0,인사동
2371,다함닭갈비 먹골직영점,"닭,오리요리",한식,중랑,중랑구,예약,4.5,5,15000.0,15000.0,10000.0,20000.0,10000.0,20000.0,중랑
2372,성월동화,일식,일식,삼각지,용산구,예약,4.6,6,영업안함,25000.0,,,20000.0,30000.0,삼각지
2373,도주:돗가비수블,요리주점,주류,신촌,서대문구,예약,4.8,41,영업안함,25000.0,,,20000.0,30000.0,신촌
2374,헤미안,브런치,양식,경리단길,용산구,예약,4.4,46,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,경리단길
2375,코요테살룬,피자,양식,용산,용산구,예약,4.7,13,영업안함,25000.0,,,20000.0,30000.0,용산
2376,푸오리 (FUORi),와인,주류,광화문,종로구,예약,4.7,29,영업안함,25000.0,,,20000.0,30000.0,광화문
2377,이름없는 달밤,요리주점,주류,마곡,강서구,예약,4.9,16,영업안함,25000.0,,,20000.0,30000.0,마곡
2378,기러기둥지 합정 'Home Sweet Home',와인,주류,합정,마포구,예약,4.7,15,영업안함,25000.0,,,20000.0,30000.0,합정
2379,NFNG,양식,양식,용산,용산구,예약,5.0,64,영업안함,25000.0,,,20000.0,30000.0,용산
2380,동백가옥,요리주점,주류,신용산,용산구,예약,3.3,24,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,신용산/이촌
2381,성수 신데렐라,양식,양식,성수,성동구,예약,4.7,149,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,성수
2382,유메이규,소고기구이,한식,마곡,강서구,예약,5.0,4,영업안함,25000.0,,,20000.0,30000.0,마곡
2383,경운산(慶雲山),한식,한식,한남,용산구,예약,4.9,18,영업안함,25000.0,,,20000.0,30000.0,한남
2384,고릴라쉐프,"맥주,호프",주류,마곡,강서구,예약,4.7,10,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,마곡
2385,피자파쪼,피자,양식,서울대입구,관악구,예약,4.7,58,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,서울대입구
2386,썸머골드,브런치,양식,북촌,종로구,예약,4.2,6,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,북촌
2387,이들스(EDLS)_멕시칸 다이닝 펍,멕시코음식,양식,종로,종로구,예약,4.7,47,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,종로
2388,달리아 다이닝,베지테리안/비건,양식,도산공원,강남구,예약,4.7,132,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,도산공원
2389,콜른,양식,양식,신당,중구,예약,4.8,11,영업안함,25000.0,,,20000.0,30000.0,신당
2390,야키니쿠 카와우소,"육류,고기요리",한식,명동,중구,예약,4.7,10,15000.0,25000.0,10000.0,20000.0,20000.0,30000.0,명동
2391,홍대원조낙곱새,"곱창,막창",한식,신촌,서대문구,예약,4.8,5,25000.0,25000.0,20000.0,30000.0,20000.0,30000.0,신촌
